#Total No. of Collocate Types: 79
#Total No. of Collocate Tokens: 631
1	93	89	4	3.22463	a
2	85	0	85	4.33062	police
3	57	52	5	1.29772	the
4	44	0	44	8.09419	house
5	26	8	18	1.46127	and
6	25	25	0	1.22190	of
7	14	1	13	3.01761	officer
8	13	11	2	2.70661	by
9	11	10	1	2.10730	is
10	10	10	0	6.88268	mostly
11	10	8	2	2.71276	are
12	10	10	0	4.07533	all
13	9	0	9	3.21340	people
14	9	0	9	4.86278	men
15	8	2	6	1.27906	on
16	7	5	2	-0.43763	to
17	7	7	0	2.86349	their
18	7	0	7	1.53649	ferguson
19	7	7	0	6.56075	dr
20	6	0	6	5.91306	victims
21	6	1	5	2.16386	t
22	6	6	0	7.46765	predominantly
23	6	6	0	4.72618	percent
24	6	0	6	7.38018	offenders
25	5	3	2	2.46990	or
26	5	5	0	6.11715	largely
27	4	4	0	2.84376	than
28	4	3	1	-0.02120	s
29	4	1	3	6.07533	racism
30	4	0	4	5.59728	power
31	4	0	4	6.63476	murders
32	4	2	2	6.88268	intraracial
33	4	2	2	-1.03916	in
34	4	0	4	8.29772	counterparts
35	4	2	2	0.87706	as
36	3	3	0	3.33836	young
37	3	3	0	1.10132	were
38	3	0	3	8.88268	supremacy
39	3	3	0	4.88268	six
40	3	0	3	-0.46383	said
41	3	0	3	3.14572	residents
42	3	3	0	7.88268	overwhelmingly
43	3	3	0	2.57283	michael
44	3	0	3	3.80943	members
45	3	1	2	6.76721	hispanic
46	3	1	2	1.05190	has
47	3	3	0	0.77765	from
48	3	0	3	8.46765	flight
49	3	0	3	4.40156	children
50	3	0	3	0.77940	an
51	2	0	2	4.12780	woman
52	2	0	2	7.56075	victimization
53	2	1	1	3.52513	town
54	2	0	2	8.88268	tent
55	2	0	2	8.88268	supremacist
56	2	0	2	4.67323	students
57	2	0	2	5.35912	student
58	2	2	0	6.07533	senior
59	2	2	0	0.97579	one
60	2	2	0	5.79522	nine
61	2	2	0	3.26797	ms
62	2	2	0	2.52513	most
63	2	2	0	4.52513	moment
64	2	0	2	3.95195	mayor
65	2	2	0	8.88268	marcus
66	2	2	0	1.97579	many
67	2	0	2	2.32809	man
68	2	0	2	-0.24273	it
69	2	2	0	3.39083	indict
70	2	2	0	4.67323	immediately
71	2	0	2	5.07533	homicide
72	2	0	2	4.18224	government
73	2	2	0	-0.49453	for
74	2	2	0	3.31283	few
75	2	0	2	5.29772	families
76	2	2	0	5.97579	entirely
77	2	0	2	3.23883	communities
78	2	0	2	5.71276	clergy
79	2	2	0	3.25333	both
